Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B
Date,,,,,,
2025-04-17,518.2100219726562,518.2100219726562,523.8800048828125,514.5700073242188,518.9000244140625,5322200
2025-04-21,506.9200134277344,506.9200134277344,518.6699829101562,498.0799865722656,517.530029296875,4908400
2025-04-22,520.7899780273438,520.7899780273438,522.219970703125,511.6499938964844,514.22998046875,4768500
2025-04-23,526.8099975585938,526.8099975585938,532.27001953125,523.8900146484375,527.5,4294500
2025-04-24,531.6400146484375,531.6400146484375,533.1300048828125,523.1599731445312,526.8099975585938,3173400
2025-04-25,530.9600219726562,530.9600219726562,532.4400024414062,526.7899780273438,531.75,2742800
2025-04-28,530.9400024414062,530.9400024414062,536.8200073242188,526.5800170898438,533.6300048828125,4238700
2025-04-29,534.5700073242188,534.5700073242188,535.3400268554688,528.2899780273438,531.0,3177700
2025-04-30,533.25,533.25,535.719970703125,524.0,531.510009765625,5251600
2025-05-01,530.22998046875,530.22998046875,533.27001953125,528.2999877929688,531.0,4693100
2025-05-02,539.7999877929688,539.7999877929688,542.0700073242188,535.260009765625,536.75,4945600
2025-05-05,512.1500244140625,512.1500244140625,521.1799926757812,502.79998779296875,520.0800170898438,16380200
2025-05-06,512.3300170898438,512.3300170898438,515.75,507.989990234375,509.57000732421875,6088600
2025-05-07,518.219970703125,518.219970703125,520.25,513.0,515.02001953125,5573800
2025-05-08,513.25,513.25,521.260009765625,513.0399780273438,520.97998046875,5018600
2025-05-09,513.739990234375,513.739990234375,515.9099731445312,510.25,514.25,3621400
2025-05-12,514.2999877929688,514.2999877929688,520.2999877929688,510.25,520.2999877929688,6368000
2025-05-13,511.8800048828125,511.8800048828125,515.75,511.79998779296875,515.6400146484375,4504100
2025-05-14,503.3999938964844,503.3999938964844,511.8500061035156,502.79998779296875,511.8500061035156,6384100
2025-05-15,507.3299865722656,507.3299865722656,509.7799987792969,501.6199951171875,502.3800048828125,5040900
2025-05-16,514.3099975585938,514.3099975585938,514.3300170898438,506.79998779296875,509.6300048828125,4997300
2025-05-19,512.3900146484375,512.3900146484375,513.7899780273438,510.1000061035156,513.6199951171875,3441500
2025-05-20,508.739990234375,508.739990234375,512.0800170898438,506.54998779296875,511.1099853515625,3737000
2025-05-21,507.0299987792969,507.0299987792969,510.0,505.3999938964844,507.4100036621094,3815800
2025-05-22,503.57000732421875,503.57000732421875,507.3999938964844,502.6400146484375,505.1000061035156,3244800
2025-05-23,503.4599914550781,503.4599914550781,505.5,500.25,501.010009765625,3166800
2025-05-27,509.1600036621094,509.1600036621094,509.75,505.010009765625,506.42999267578125,4928300
2025-05-28,503.1099853515625,503.1099853515625,509.1000061035156,502.8299865722656,508.3900146484375,3613900
2025-05-29,506.17999267578125,506.17999267578125,506.54998779296875,501.20001220703125,504.0,3656000
2025-05-30,503.9599914550781,503.9599914550781,505.7200012207031,500.19000244140625,505.19000244140625,9153100
2025-06-02,502.80999755859375,502.80999755859375,503.2300109863281,499.4700012207031,501.70001220703125,4914000
2025-06-03,497.8299865722656,497.8299865722656,502.7900085449219,493.510009765625,501.0,5923100
2025-06-04,491.0,491.0,496.989990234375,490.8800048828125,496.94000244140625,5297600
2025-06-05,488.739990234375,488.739990234375,491.0,485.6000061035156,490.75,5154900
2025-06-06,493.5299987792969,493.5299987792969,496.1000061035156,491.6300048828125,491.6300048828125,3948300
2025-06-09,493.3299865722656,493.3299865722656,494.5299987792969,488.8800048828125,493.70001220703125,3987500
2025-06-10,491.1300048828125,491.1300048828125,492.8999938964844,489.5,492.6600036621094,3951500
2025-06-11,488.1400146484375,488.1400146484375,492.25,486.6700134277344,491.04998779296875,4595900
2025-06-12,490.3399963378906,490.3399963378906,490.44000244140625,483.7799987792969,486.239990234375,3535200
2025-06-13,487.5400085449219,487.5400085449219,491.0799865722656,485.8500061035156,486.2699890136719,4001000
2025-06-16,490.2300109863281,490.2300109863281,491.8500061035156,488.5400085449219,489.7300109863281,3937600
2025-06-17,483.4800109863281,483.4800109863281,489.3999938964844,483.25,489.1099853515625,3956300
2025-06-18,485.1400146484375,485.1400146484375,486.70001220703125,482.75,484.1000061035156,4893600
2025-06-20,484.8500061035156,484.8500061035156,486.67999267578125,483.42999267578125,484.95001220703125,7620400
2025-06-23,487.7699890136719,487.7699890136719,488.5,481.7200012207031,485.4200134277344,4141000
